"","segment","TreeID","sp","lichen","apex_dist","fresh_mass","dry_mass","length_counted_lenticel","n_lenticels","lenticel_diam1","lenticel_diam2","lenticel_diam3","lenticel_diam4","lenticel_diam5","lenticel_diam6","lenticel_diam7","lenticel_diam8","lenticel_diam9","lenticel_diam10","exposed_length","total_length","basal_diam1","basal_diam2","basal_xylem_diam1","basal_xylem_diam2","basal_pith_diam1","basal_pith_diam2","distal_diam1","distal_diam2","distal_xylem_diam1","distal_xylem_diam2","distal_pith_diam1","distal_pith_diam2","treatment","sampleID","diam","wood_diam","sa","bark_thickness","vol","water_content","density","lenticel_size","LD","d_basal_mm","d_distal_mm","r_basal_cm","r_distal_cm","L_cm","V_cm3","rho_g_cm3","end_mass_sample","Tc","RH","sat_mass_g","RWC_end_sat","deficit_end","CWR_end","psi_end","RH_instem","svp_kPa","ws","wa","w_instem","D_100","D_unsat","mf_unsat"
"113","023C",23,"MG",0,48.5,4.2382,2.2441,31.11,22,1.5,1.23,1.11,1.48,0.88,1.42,1.08,1.3,1.43,1.29,60.41,81.35,8.39,8.77,7.33,6.83,2.15,1.89,8.06,8.34,6.74,7.06,1.35,1.61,"35C","023C",8.39,6.99,0.00159228450638619,0.700000000000001,1431.59933375,0.00139291766417393,0.00156754753030074,1.272,0.0842870218291893,8.58,8.2,0.429,0.41,8.135,4.49827078521817,0.498880593710447,4.1341,32.184829826087,35.7136286956522,5.28516299301038,0.621493209559948,0.378506790440052,255.890107103579,-1.41852070770243,98.9984280644019,4.80945003235612,0.0474772954822914,0.0169558650232832,0.0470017762149598,0.0305214304590082,0.0300459111916766,0.968021179380879
"114","023D",23,"MG",0,49,5.4613,2.8034,30.4,20,1.39,1.31,1.88,1.36,1.22,1.4,1.67,1.14,1.57,1.12,57.18,79.48,10.31,10.18,8.68,8.35,1.31,1.23,9.96,9.86,8.32,8.35,1.11,1.59,"45C","023D",10.0775,8.425,0.00181028449008739,0.82625,2017.9178441875,0.00131714975793288,0.00138925378358442,1.406,0.0652835263549596,10.245,9.91,0.51225,0.4955,7.948,6.3400596641164,0.442172494979305,5.2888,40.3189730909091,23.2498009090909,7.32307005372679,0.549907398207223,0.450092601792777,320.859764970414,-2.46028734352497,98.3137942552188,7.51111697671588,0.0741472554463562,0.0172390892708329,0.0728969801654221,0.0569081661755233,0.0556578908945892,0.954931965281873
"115","023E",23,"MG",0,46,3.2154,1.6425,17.15,8,1.04,0.95,1.17,1.45,1.33,1.18,1.16,1.7,1.27,1.44,40.34,53.88,9.24,9.27,7.91,7.92,4.14,3.57,8.96,9.66,7.37,7.64,3.7,3.41,"55C","023E",9.2825,7.71,0.00117638837577225,0.786249999999999,1160.6399401875,0.0013552006488299,0.00141516756672587,1.269,0.050252874032534,9.255,9.31,0.46275,0.4655,5.388,3.64626857703015,0.450460509230453,3.0091,55.1183103896104,11.3848987012987,4.22221013547171,0.529749440144023,0.470250559855977,332.699062025699,-2.74258851081716,98.2060367330873,15.8506235692917,0.156472098413541,0.0178141899001781,0.153665046445035,0.138657908513363,0.135850856544857,0.914260381827394
"116","024A",24,"LS",0.55,47,2.7452,1.3274,27.94,16,0.97,1.21,1.05,1.36,1.5,1.72,1.37,1.6,1.48,1.36,52.98,86.88,6.8,6.92,5.51,5.27,1.31,2.07,6.36,6.16,9.87,5.11,1.48,1.02,"10C","024A",6.56,6.44,0.00109185675684395,0.0600000000000001,934.689792,0.00151686689224054,0.00142015031228671,1.362,0.0872950748118791,6.86,6.26,0.343,0.313,8.688,2.93846164570565,0.451732967806437,2.7117,10.9873879292929,37.2986483838384,3.4039135937576,0.666646249830232,0.333353750169768,235.570062576525,-1.2017468765476,99.0877728305731,1.31197023457955,0.0129513349909137,0.00483067289927392,0.0128331893943231,0.00812066209163975,0.00800251649504915,0.991168068853202
"117","024B",24,"LS",0.75,75,2.7463,1.2851,28.09,15,1.51,0.85,0.76,0.51,0.89,0.86,0.74,0.98,0.76,0.47,58.7,79.39,6.55,6.85,5.94,5.75,1.97,1.53,6.72,6.43,5.37,5.61,1.94,1.4,"25C","024B",6.6375,5.6675,0.00122403125668247,0.484999999999999,874.409523046875,0.00167107054702293,0.00146967749793264,0.833,0.0804516555945076,6.7,6.575,0.335,0.32875,7.939,2.74711972232285,0.467799051332707,2.6903,23.934278125,56.898036875,3.19773920284233,0.734691622921753,0.265308377078247,184.716814021218,-0.785557954254806,99.4287030914945,2.97406561065627,0.02935898924636,0.0167046885275212,0.0291912622484271,0.0126543007188388,0.0124865737209059,0.977052024612026
"118","024C",24,"LS",0.7,55,3.5248,1.6774,24.73,14,1.19,0.9,1.14,1.7,1.35,0.79,0.93,1.04,0.78,0.5,41.38,63.25,8.8,9.15,7.18,7.19,2.22,1.64,7.93,8.21,6.84,6.2,2.03,2.53,"35C","024C",8.5225,6.8525,0.00110791736388726,0.835,1148.50941132813,0.00160851968802213,0.00146050174552795,1.032,0.0664258177225742,8.975,8.07,0.44875,0.4035,6.325,3.61153924930898,0.464455702736984,3.457,32.2009809677419,35.5058731182796,4.1997184700882,0.705541358517575,0.294458641482425,205.651501705349,-0.938888014574563,99.3359887772014,4.81383826459875,0.0475206146554664,0.0168726091445965,0.0472050724410112,0.0306480055108699,0.0303324632964147,0.967961159207196
"119","024D",24,"LS",0.5,72,2.7359,1.3207,25.42,14,0.56,0.22,0.39,0.56,0.69,0.95,0.98,1.04,0.76,0.5,42.42,72.32,7.67,7.32,6.3,6.31,1.44,2.93,6.66,6.76,5.33,5.71,1.96,1.51,"45C","024D",7.1025,5.9125,0.000946524324494394,0.595,912.054753,0.00155166123014547,0.001448049029574,0.665,0.0775427586002535,7.495,6.71,0.37475,0.3355,7.232,2.86822130978211,0.460459587095226,2.6269,40.1270994444444,23.2996744444444,3.33132390718471,0.649649094160504,0.350350905839496,245.596078929565,-1.30420665327731,99.1020186509446,7.4347998014481,0.0733938776056081,0.0171005345442607,0.0727348142733611,0.0562933430613474,0.0556342797291005,0.955082325591189
"120","024E",24,"LS",0.3,55,2.6241,1.2434,25.81,19,1.46,0.63,1.06,0.94,1.03,1.08,1.06,1.09,1.25,0.97,40.35,68.65,6.88,6.92,5.84,5.7,1.33,1.36,6.57,6.89,5.83,5.65,1.71,2.27,"55C","024E",6.815,5.755,0.000863891641245553,0.530000000000001,797.0990115625,0.00173215620640842,0.00155990658872183,1.057,0.108018896484639,6.9,6.73,0.345,0.3365,6.865,2.50429025042304,0.496507942635627,2.2884,55.1190473684211,11.3811223684211,2.94028765302044,0.615833345324844,0.384166654675156,260.308346011537,-1.4707219664385,99.0339463991617,15.8511827750776,0.156477618707578,0.0178089092643008,0.154965961037547,0.138668709443277,0.137157051773246,0.913612564849076
"121","025A",25,"LS",0,68,2.9914,1.5427,24.91,21,1.05,1.57,1.05,1.22,0.9,0.96,1.02,0.88,1.13,1.1,48.31,59.01,8.51,8.41,6.81,6.78,0.84,2.61,8.65,7.99,6.61,7.31,1.57,1.97,"10C","025A",8.39,6.8775,0.0012733531617864,0.756250000000001,1038.45945525,0.00139504724298672,0.00148556594309078,1.088,0.100480920826298,8.46,8.32,0.423,0.416,5.901,3.26249229469544,0.472859354337268,2.9772,10.5140049183673,33.9648917346939,3.8034390479422,0.634527015095233,0.365472984904767,253.253946158155,-1.38830111094814,98.9451624285301,1.2712505761755,0.0125493640293731,0.0042623779059692,0.0124169886226108,0.00828698612340392,0.00815461071664156,0.99166031673571
"122","025B",25,"LS",0,53,1.9517,1.0021,41.99,28,1.23,1.26,1.2,1.9,1.25,1.35,1.22,1,1.12,1.28,33.18,41.99,8.24,8.3,6.43,6.67,1.72,1.94,8.31,8.13,6.96,6.88,2.51,1.69,"25C","025B",8.245,6.735,0.000859442674809172,0.755000000000001,713.6203124375,0.00133067961134187,0.00140424814503548,1.281,0.0808763413738377,8.27,8.22,0.4135,0.411,4.199,2.24191120160379,0.446984697379242,1.9175,23.26503125,60.4865196875,2.5932969158895,0.575290205039317,0.424709794960683,301.437860431786,-2.07379753138253,98.4955236448293,2.85652931479956,0.028198709919048,0.017056418226806,0.0277744669958527,0.011142291692242,0.0107180487690468,0.977584557388671
"123","025C",25,"LS",0.3,60,2.3159,1.1518,45.7,44,1.22,1.41,1.4,1.09,1.13,0.83,1.01,1.03,0.87,0.93,33.74,45.7,8.29,8.61,6.78,7.07,1.64,1.62,8.33,8.08,7.07,6.91,1.82,1.71,"35C","025C",8.3275,6.9575,0.000882692816640226,0.684999999999999,792.29240265625,0.00146928078080419,0.00145375620937227,1.092,0.115617036958694,8.45,8.205,0.4225,0.41025,4.57,2.48923952993667,0.462711597718081,2.2825,32.7283484848485,34.9643483838384,2.89311745201459,0.649335937391459,0.350664062608541,245.302810224183,-1.30109061463789,99.0825849925372,4.95904557965205,0.0489540531061407,0.0171164656760403,0.0485049412761836,0.0318375874301004,0.0313884756001433,0.967189296523888
"124","025D",25,"LS",0.4,81,3.0857,1.6091,29.01,17,0.92,1.18,0.91,1.24,1.2,1.51,1.47,1.36,1.12,1,41.03,53.11,9.76,9.47,7.21,6.98,2.67,3.04,8.36,8.33,6.95,6.4,1.61,1.49,"45C","025D",8.98,6.885,0.00115751792825957,1.0475,1070.702911,0.00137909403703863,0.00150284451781041,1.191,0.0652566621294093,9.615,8.345,0.48075,0.41725,5.311,3.3693189065029,0.477574264903919,3.0245,42.0768315789474,21.5698368421053,3.93354877663277,0.608918559199384,0.391081440800616,269.801939756512,-1.58996194842479,98.9130754470315,8.24236523195414,0.0813658956757566,0.0175504909423783,0.080481509777914,0.0638154047333783,0.0629310188355357,0.950983999639854
"125","025E",25,"LS",0,58,2.1511,1.0863,24.09,14,1.04,0.77,1.22,1.45,1.03,0.83,1.26,1.62,1.12,1.08,36.52,48.29,7.79,7.87,5.98,6.44,1.68,1.86,7.28,7.43,6.14,5.88,1.79,1.53,"55C","025E",7.5925,6.11,0.000871094841961336,0.74125,695.932014078125,0.00153003451265351,0.00156092833498827,1.142,0.0765431683650366,7.83,7.355,0.3915,0.36775,4.829,2.18704800713355,0.49669691586869,1.9946,55.2314066666667,11.8913408602151,2.56795839674394,0.613029293389124,0.386970706610876,262.160864724415,-1.49321072273707,99.019581107513,15.9366363591929,0.157321188146031,0.0187075987277848,0.155778781495562,0.138613589418246,0.137071182767777,0.912756809888327
